[00:00:44] [Server thread/INFO]: [Chunky] Task running for world. Processed: 55837 chunks (56.27%), ETA: 0:23:32, Rate: 30.7 cps, Current: 154, -35
[00:00:45] [Server thread/INFO]: [Chunky] Task running for world. Processed: 55873 chunks (56.31%), ETA: 0:23:24, Rate: 30.9 cps, Current: 156, -64
[00:00:46] [Server thread/INFO]: [Chunky] Task running for world. Processed: 55906 chunks (56.34%), ETA: 0:23:06, Rate: 31.2 cps, Current: 157, -63
[00:00:48] [Server thread/INFO]: [Chunky] Task running for world. Processed: 55937 chunks (56.37%), ETA: 0:23:05, Rate: 31.2 cps, Current: 128, -96
[00:00:49] [Server thread/INFO]: [Chunky] Task running for world. Processed: 55969 chunks (56.41%), ETA: 0:23:34, Rate: 30.6 cps, Current: 129, -96
[00:00:50] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56023 chunks (56.46%), ETA: 0:22:51, Rate: 31.5 cps, Current: 130, -76
[00:00:52] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56065 chunks (56.50%), ETA: 0:22:38, Rate: 31.8 cps, Current: 132, -91
[00:00:53] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56109 chunks (56.55%), ETA: 0:22:14, Rate: 32.3 cps, Current: 133, -86
[00:00:54] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56137 chunks (56.58%), ETA: 0:21:55, Rate: 32.8 cps, Current: 134, -88
[00:00:55] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56169 chunks (56.61%), ETA: 0:21:56, Rate: 32.7 cps, Current: 135, -96
[00:00:56] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56197 chunks (56.64%), ETA: 0:21:58, Rate: 32.6 cps, Current: 136, -87
[00:00:57] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56225 chunks (56.66%), ETA: 0:22:12, Rate: 32.3 cps, Current: 137, -89
[00:00:58] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56257 chunks (56.70%), ETA: 0:22:11, Rate: 32.3 cps, Current: 138, -89
[00:00:59] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56299 chunks (56.74%), ETA: 0:21:45, Rate: 32.9 cps, Current: 139, -95
[00:01:00] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56335 chunks (56.78%), ETA: 0:21:58, Rate: 32.5 cps, Current: 140, -65
[00:01:02] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56385 chunks (56.83%), ETA: 0:22:07, Rate: 32.3 cps, Current: 142, -89
[00:01:03] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56433 chunks (56.87%), ETA: 0:21:38, Rate: 32.9 cps, Current: 143, -65
[00:01:04] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56481 chunks (56.92%), ETA: 0:21:39, Rate: 32.9 cps, Current: 145, -89
[00:01:05] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56533 chunks (56.97%), ETA: 0:21:10, Rate: 33.6 cps, Current: 146, -66
[00:01:07] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56577 chunks (57.02%), ETA: 0:21:10, Rate: 33.6 cps, Current: 148, -87
[00:01:08] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56630 chunks (57.07%), ETA: 0:20:58, Rate: 33.8 cps, Current: 149, -76
[00:01:10] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56673 chunks (57.12%), ETA: 0:21:18, Rate: 33.3 cps, Current: 151, -91
[00:01:11] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56736 chunks (57.18%), ETA: 0:20:37, Rate: 34.3 cps, Current: 152, -96
[00:01:12] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56769 chunks (57.21%), ETA: 0:20:51, Rate: 33.9 cps, Current: 154, -90
[00:01:13] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56808 chunks (57.25%), ETA: 0:20:56, Rate: 33.8 cps, Current: 155, -94
[00:01:14] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56857 chunks (57.30%), ETA: 0:20:40, Rate: 34.2 cps, Current: 156, -75
[00:01:15] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56880 chunks (57.32%), ETA: 0:20:52, Rate: 33.8 cps, Current: 157, -81
[00:01:17] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56897 chunks (57.34%), ETA: 0:21:37, Rate: 32.6 cps, Current: 128, -97
[00:01:19] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56898 chunks (57.34%), ETA: 0:22:30, Rate: 31.4 cps, Current: 128, -98
[00:01:20] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56916 chunks (57.36%), ETA: 0:23:35, Rate: 29.9 cps, Current: 128, -128
[00:01:21] [Server thread/INFO]: [Chunky] Task running for world. Processed: 56961 chunks (57.41%), ETA: 0:23:11, Rate: 30.4 cps, Current: 130, -128
[00:01:22] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57008 chunks (57.45%), ETA: 0:23:05, Rate: 30.5 cps, Current: 131, -113
